InvoiceDate,Product,Category,UnitsSold,Revenue,PaymentMethod,CustomerSegment
2025-08-28,Vim Dishwash Gel (750ml),Home Care,57,9405,Card,New
2025-08-29,Vim Dishwash Gel (750ml),Home Care,49,8085,Cash,Premium
2025-08-30,Vim Dishwash Gel (750ml),Home Care,69,11385,Card,Premium
2025-08-31,Vim Dishwash Gel (750ml),Home Care,59,9735,Cash,New
2025-09-01,Vim Dishwash Gel (750ml),Home Care,58,9570,Card,New
2025-09-02,Vim Dishwash Gel (750ml),Home Care,59,9735,Card,Regular
2025-09-03,Vim Dishwash Gel (750ml),Home Care,50,8250,UPI,Premium
2025-09-04,Vim Dishwash Gel (750ml),Home Care,51,8415,Cash,Premium
2025-09-05,Vim Dishwash Gel (750ml),Home Care,59,9735,Cash,Regular
2025-09-06,Vim Dishwash Gel (750ml),Home Care,70,11550,UPI,Regular
2025-09-07,Vim Dishwash Gel (750ml),Home Care,70,11550,UPI,Regular
2025-09-08,Vim Dishwash Gel (750ml),Home Care,54,8910,Cash,New
2025-09-09,Vim Dishwash Gel (750ml),Home Care,59,9735,Card,Premium
2025-09-10,Vim Dishwash Gel (750ml),Home Care,53,8745,Cash,Regular
2025-09-11,Vim Dishwash Gel (750ml),Home Care,50,8250,Card,Regular
2025-09-12,Vim Dishwash Gel (750ml),Home Care,57,9405,Card,Premium
2025-09-13,Vim Dishwash Gel (750ml),Home Care,72,11880,UPI,New
2025-09-14,Vim Dishwash Gel (750ml),Home Care,69,11385,Cash,Premium
2025-09-15,Vim Dishwash Gel (750ml),Home Care,67,11055,Card,New
2025-09-16,Vim Dishwash Gel (750ml),Home Care,62,10230,Card,Premium
2025-09-17,Vim Dishwash Gel (750ml),Home Care,46,7590,Cash,New
2025-09-18,Vim Dishwash Gel (750ml),Home Care,49,8085,Cash,New
2025-09-19,Vim Dishwash Gel (750ml),Home Care,61,10065,Cash,Regular
2025-09-20,Vim Dishwash Gel (750ml),Home Care,69,11385,Cash,New
2025-09-21,Vim Dishwash Gel (750ml),Home Care,77,12705,Card,Premium
2025-09-22,Vim Dishwash Gel (750ml),Home Care,59,9735,UPI,Premium
2025-09-23,Vim Dishwash Gel (750ml),Home Care,48,7920,UPI,Regular
2025-09-24,Vim Dishwash Gel (750ml),Home Care,40,6600,Cash,New
2025-09-25,Vim Dishwash Gel (750ml),Home Care,43,7095,Cash,Premium
2025-09-26,Vim Dishwash Gel (750ml),Home Care,63,10395,UPI,Regular
2025-09-27,Vim Dishwash Gel (750ml),Home Care,80,13200,Card,New
2025-09-28,Vim Dishwash Gel (750ml),Home Care,84,13860,Cash,Regular
2025-09-29,Vim Dishwash Gel (750ml),Home Care,62,10230,Cash,New
2025-09-30,Vim Dishwash Gel (750ml),Home Care,52,8580,UPI,New
2025-10-01,Vim Dishwash Gel (750ml),Home Care,49,8085,Card,Premium
2025-10-02,Vim Dishwash Gel (750ml),Home Care,67,11055,Cash,Premium
2025-10-03,Vim Dishwash Gel (750ml),Home Care,47,7755,Cash,Regular
2025-10-04,Vim Dishwash Gel (750ml),Home Care,67,11055,Cash,Regular
2025-10-05,Vim Dishwash Gel (750ml),Home Care,84,13860,UPI,Premium
2025-10-06,Vim Dishwash Gel (750ml),Home Care,57,9405,UPI,Regular
2025-10-07,Vim Dishwash Gel (750ml),Home Care,55,9075,UPI,Premium
2025-10-08,Vim Dishwash Gel (750ml),Home Care,51,8415,Card,Regular
2025-10-09,Vim Dishwash Gel (750ml),Home Care,62,10230,UPI,Regular
2025-10-10,Vim Dishwash Gel (750ml),Home Care,53,8745,Cash,New
2025-10-11,Vim Dishwash Gel (750ml),Home Care,65,10725,UPI,Regular
2025-10-12,Vim Dishwash Gel (750ml),Home Care,70,11550,UPI,New
2025-10-13,Vim Dishwash Gel (750ml),Home Care,51,8415,Card,New
2025-10-14,Vim Dishwash Gel (750ml),Home Care,56,9240,Cash,Premium
2025-10-15,Vim Dishwash Gel (750ml),Home Care,45,7425,Card,Regular
2025-10-16,Vim Dishwash Gel (750ml),Home Care,60,9900,Card,Premium
2025-10-17,Vim Dishwash Gel (750ml),Home Care,51,8415,UPI,Premium
2025-10-18,Vim Dishwash Gel (750ml),Home Care,94,15510,Card,Regular
2025-10-19,Vim Dishwash Gel (750ml),Home Care,76,12540,Card,Regular
2025-10-20,Vim Dishwash Gel (750ml),Home Care,48,7920,Card,New
2025-10-21,Vim Dishwash Gel (750ml),Home Care,54,8910,Cash,Regular
2025-10-22,Vim Dishwash Gel (750ml),Home Care,63,10395,Cash,Premium
2025-10-23,Vim Dishwash Gel (750ml),Home Care,43,7095,Cash,Premium
2025-10-24,Vim Dishwash Gel (750ml),Home Care,56,9240,Card,New
2025-10-25,Vim Dishwash Gel (750ml),Home Care,84,13860,Cash,Regular
2025-10-26,Vim Dishwash Gel (750ml),Home Care,92,15180,Cash,Regular
2025-10-27,Vim Dishwash Gel (750ml),Home Care,47,7755,Card,New
2025-10-28,Vim Dishwash Gel (750ml),Home Care,39,6435,Cash,Regular
2025-10-29,Vim Dishwash Gel (750ml),Home Care,53,8745,Card,New
2025-10-30,Vim Dishwash Gel (750ml),Home Care,49,8085,Card,New
2025-10-31,Vim Dishwash Gel (750ml),Home Care,58,9570,Cash,New
2025-11-01,Vim Dishwash Gel (750ml),Home Care,66,10890,Cash,Regular
2025-11-02,Vim Dishwash Gel (750ml),Home Care,74,12210,Card,New
2025-11-03,Vim Dishwash Gel (750ml),Home Care,47,7755,UPI,Regular
2025-11-04,Vim Dishwash Gel (750ml),Home Care,49,8085,UPI,Premium
2025-11-05,Vim Dishwash Gel (750ml),Home Care,52,8580,UPI,New
2025-11-06,Vim Dishwash Gel (750ml),Home Care,62,10230,Cash,Premium
2025-11-07,Vim Dishwash Gel (750ml),Home Care,54,8910,Card,Premium
2025-11-08,Vim Dishwash Gel (750ml),Home Care,212,34980,Card,Regular
2025-11-09,Vim Dishwash Gel (750ml),Home Care,227,37455,Card,Premium
2025-11-10,Vim Dishwash Gel (750ml),Home Care,159,26235,Card,Regular
2025-11-11,Vim Dishwash Gel (750ml),Home Care,138,22770,Cash,Premium
2025-11-12,Vim Dishwash Gel (750ml),Home Care,168,27720,UPI,Premium
2025-11-13,Vim Dishwash Gel (750ml),Home Care,55,9075,Card,Regular
2025-11-14,Vim Dishwash Gel (750ml),Home Care,47,7755,Cash,New
2025-11-15,Vim Dishwash Gel (750ml),Home Care,77,12705,Card,New
2025-11-16,Vim Dishwash Gel (750ml),Home Care,67,11055,Cash,New
2025-11-17,Vim Dishwash Gel (750ml),Home Care,58,9570,Card,Regular
2025-11-18,Vim Dishwash Gel (750ml),Home Care,50,8250,Card,New
2025-11-19,Vim Dishwash Gel (750ml),Home Care,44,7260,UPI,Regular
2025-11-20,Vim Dishwash Gel (750ml),Home Care,61,10065,Card,Regular
2025-11-21,Vim Dishwash Gel (750ml),Home Care,40,6600,UPI,New
2025-11-22,Vim Dishwash Gel (750ml),Home Care,91,15015,Cash,Regular
2025-11-23,Vim Dishwash Gel (750ml),Home Care,83,13695,UPI,Premium
2025-11-24,Vim Dishwash Gel (750ml),Home Care,57,9405,UPI,Regular
2025-11-25,Vim Dishwash Gel (750ml),Home Care,43,7095,Cash,Premium
2025-11-26,Vim Dishwash Gel (750ml),Home Care,59,9735,Cash,Premium
2025-11-27,Vim Dishwash Gel (750ml),Home Care,53,8745,Cash,Regular
2025-11-28,Vim Dishwash Gel (750ml),Home Care,59,9735,UPI,New
2025-11-29,Vim Dishwash Gel (750ml),Home Care,70,11550,UPI,Premium
2025-11-30,Vim Dishwash Gel (750ml),Home Care,72,11880,Card,New
2025-12-01,Vim Dishwash Gel (750ml),Home Care,55,9075,UPI,Regular
2025-12-02,Vim Dishwash Gel (750ml),Home Care,42,6930,Card,Regular
2025-12-03,Vim Dishwash Gel (750ml),Home Care,55,9075,UPI,New
2025-12-04,Vim Dishwash Gel (750ml),Home Care,58,9570,Card,Premium
2025-12-05,Vim Dishwash Gel (750ml),Home Care,56,9240,Cash,Regular
2025-12-06,Vim Dishwash Gel (750ml),Home Care,90,14850,Cash,Regular
2025-12-07,Vim Dishwash Gel (750ml),Home Care,61,10065,UPI,Premium
2025-12-08,Vim Dishwash Gel (750ml),Home Care,66,10890,Card,New
2025-12-09,Vim Dishwash Gel (750ml),Home Care,51,8415,UPI,New
2025-12-10,Vim Dishwash Gel (750ml),Home Care,59,9735,Card,New
2025-12-11,Vim Dishwash Gel (750ml),Home Care,51,8415,Cash,New
2025-12-12,Vim Dishwash Gel (750ml),Home Care,62,10230,Card,New
2025-12-13,Vim Dishwash Gel (750ml),Home Care,61,10065,UPI,New
2025-12-14,Vim Dishwash Gel (750ml),Home Care,76,12540,Card,Premium
2025-12-15,Vim Dishwash Gel (750ml),Home Care,71,11715,Cash,Premium
2025-12-16,Vim Dishwash Gel (750ml),Home Care,43,7095,UPI,Premium
2025-12-17,Vim Dishwash Gel (750ml),Home Care,57,9405,Card,Premium
2025-12-18,Vim Dishwash Gel (750ml),Home Care,52,8580,UPI,New
2025-12-19,Vim Dishwash Gel (750ml),Home Care,61,10065,Cash,Regular
2025-12-20,Vim Dishwash Gel (750ml),Home Care,61,10065,Card,Regular
2025-12-21,Vim Dishwash Gel (750ml),Home Care,92,15180,Card,Premium
2025-12-22,Vim Dishwash Gel (750ml),Home Care,58,9570,Cash,Regular
2025-12-23,Vim Dishwash Gel (750ml),Home Care,149,24585,UPI,Premium
2025-12-24,Vim Dishwash Gel (750ml),Home Care,154,25410,Card,Regular
2025-12-25,Vim Dishwash Gel (750ml),Home Care,154,25410,Cash,Regular
2025-12-26,Vim Dishwash Gel (750ml),Home Care,162,26730,Card,Premium
2025-12-27,Vim Dishwash Gel (750ml),Home Care,213,35145,UPI,Regular
2025-12-28,Vim Dishwash Gel (750ml),Home Care,83,13695,Cash,Regular
2025-12-29,Vim Dishwash Gel (750ml),Home Care,50,8250,Card,Regular
2025-12-30,Vim Dishwash Gel (750ml),Home Care,56,9240,Card,Regular
2025-12-31,Vim Dishwash Gel (750ml),Home Care,60,9900,Cash,Premium
2026-01-01,Vim Dishwash Gel (750ml),Home Care,66,10890,Card,New
2026-01-02,Vim Dishwash Gel (750ml),Home Care,50,8250,Card,Regular
2026-01-03,Vim Dishwash Gel (750ml),Home Care,84,13860,UPI,Premium
2026-01-04,Vim Dishwash Gel (750ml),Home Care,69,11385,Card,New
2026-01-05,Vim Dishwash Gel (750ml),Home Care,44,7260,Cash,Regular
2026-01-06,Vim Dishwash Gel (750ml),Home Care,69,11385,Card,Regular
2026-01-07,Vim Dishwash Gel (750ml),Home Care,50,8250,Card,Premium
2026-01-08,Vim Dishwash Gel (750ml),Home Care,59,9735,Cash,Regular
2026-01-09,Vim Dishwash Gel (750ml),Home Care,43,7095,Cash,Regular
2026-01-10,Vim Dishwash Gel (750ml),Home Care,76,12540,Cash,Premium
2026-01-11,Vim Dishwash Gel (750ml),Home Care,65,10725,UPI,Regular
2026-01-12,Vim Dishwash Gel (750ml),Home Care,41,6765,Card,Premium
2026-01-13,Vim Dishwash Gel (750ml),Home Care,62,10230,Card,Regular
2026-01-14,Vim Dishwash Gel (750ml),Home Care,61,10065,Cash,New
2026-01-15,Vim Dishwash Gel (750ml),Home Care,54,8910,UPI,New
2026-01-16,Vim Dishwash Gel (750ml),Home Care,69,11385,Cash,Regular
2026-01-17,Vim Dishwash Gel (750ml),Home Care,69,11385,Card,Regular
2026-01-18,Vim Dishwash Gel (750ml),Home Care,68,11220,Cash,Premium
2026-01-19,Vim Dishwash Gel (750ml),Home Care,52,8580,UPI,New
2026-01-20,Vim Dishwash Gel (750ml),Home Care,50,8250,UPI,Regular
2026-01-21,Vim Dishwash Gel (750ml),Home Care,51,8415,Card,New
2026-01-22,Vim Dishwash Gel (750ml),Home Care,50,8250,Card,New
2026-01-23,Vim Dishwash Gel (750ml),Home Care,55,9075,Card,Premium
2026-01-24,Vim Dishwash Gel (750ml),Home Care,214,35310,Cash,New
2026-01-25,Vim Dishwash Gel (750ml),Home Care,205,33825,Card,Premium
2026-01-26,Vim Dishwash Gel (750ml),Home Care,153,25245,Cash,New
2026-01-27,Vim Dishwash Gel (750ml),Home Care,153,25245,UPI,New
2026-01-28,Vim Dishwash Gel (750ml),Home Care,165,27225,Cash,New
2026-01-29,Vim Dishwash Gel (750ml),Home Care,42,6930,Cash,Premium
2026-01-30,Vim Dishwash Gel (750ml),Home Care,49,8085,Card,New
2026-01-31,Vim Dishwash Gel (750ml),Home Care,75,12375,Card,Regular
2026-02-01,Vim Dishwash Gel (750ml),Home Care,87,14355,Cash,New
2026-02-02,Vim Dishwash Gel (750ml),Home Care,49,8085,Card,Regular
2026-02-03,Vim Dishwash Gel (750ml),Home Care,68,11220,Card,Premium
2026-02-04,Vim Dishwash Gel (750ml),Home Care,45,7425,Card,Premium
2026-02-05,Vim Dishwash Gel (750ml),Home Care,65,10725,Cash,New
2026-02-06,Vim Dishwash Gel (750ml),Home Care,56,9240,UPI,Regular
2026-02-07,Vim Dishwash Gel (750ml),Home Care,66,10890,Card,Premium
2026-02-08,Vim Dishwash Gel (750ml),Home Care,62,10230,Cash,New
2026-02-09,Vim Dishwash Gel (750ml),Home Care,62,10230,Cash,Premium
2026-02-10,Vim Dishwash Gel (750ml),Home Care,48,7920,Cash,New
2026-02-11,Vim Dishwash Gel (750ml),Home Care,38,6270,Card,New
2026-02-12,Vim Dishwash Gel (750ml),Home Care,51,8415,Card,Regular
2026-02-13,Vim Dishwash Gel (750ml),Home Care,49,8085,Card,Regular
2026-02-14,Vim Dishwash Gel (750ml),Home Care,82,13530,Cash,Regular
2026-02-15,Vim Dishwash Gel (750ml),Home Care,84,13860,UPI,Regular
2026-02-16,Vim Dishwash Gel (750ml),Home Care,45,7425,UPI,Premium
2026-02-17,Vim Dishwash Gel (750ml),Home Care,57,9405,UPI,Premium
2026-02-18,Vim Dishwash Gel (750ml),Home Care,50,8250,Card,Premium
2026-02-19,Vim Dishwash Gel (750ml),Home Care,51,8415,UPI,Regular
2026-02-20,Vim Dishwash Gel (750ml),Home Care,44,7260,Cash,New
2026-02-21,Vim Dishwash Gel (750ml),Home Care,83,13695,Card,Premium
2026-02-22,Vim Dishwash Gel (750ml),Home Care,74,12210,UPI,Premium
2026-02-23,Vim Dishwash Gel (750ml),Home Care,55,9075,Cash,Regular
2026-02-24,Vim Dishwash Gel (750ml),Home Care,49,8085,Cash,Premium
2026-02-25,Vim Dishwash Gel (750ml),Home Care,49,8085,Cash,Premium
2026-02-26,Vim Dishwash Gel (750ml),Home Care,59,9735,Card,Premium
2026-02-27,Vim Dishwash Gel (750ml),Home Care,47,7755,UPI,New
2026-02-28,Vim Dishwash Gel (750ml),Home Care,70,11550,UPI,Regular
2026-03-01,Vim Dishwash Gel (750ml),Home Care,63,10395,Card,Regular
2026-03-02,Vim Dishwash Gel (750ml),Home Care,64,10560,Cash,Regular
2026-03-03,Vim Dishwash Gel (750ml),Home Care,51,8415,Cash,New
2026-03-04,Vim Dishwash Gel (750ml),Home Care,66,10890,UPI,Premium
2026-03-05,Vim Dishwash Gel (750ml),Home Care,61,10065,Cash,Regular
2026-03-06,Vim Dishwash Gel (750ml),Home Care,70,11550,Cash,Premium
2026-03-07,Vim Dishwash Gel (750ml),Home Care,71,11715,Cash,New
2026-03-08,Vim Dishwash Gel (750ml),Home Care,74,12210,Card,Premium
2026-03-09,Vim Dishwash Gel (750ml),Home Care,58,9570,UPI,New
2026-03-10,Vim Dishwash Gel (750ml),Home Care,40,6600,Cash,Regular
2026-03-11,Vim Dishwash Gel (750ml),Home Care,45,7425,Cash,New
2026-03-12,Vim Dishwash Gel (750ml),Home Care,65,10725,Card,New
2026-03-13,Vim Dishwash Gel (750ml),Home Care,51,8415,Cash,Regular
2026-03-14,Vim Dishwash Gel (750ml),Home Care,85,14025,UPI,Premium
2026-03-15,Vim Dishwash Gel (750ml),Home Care,102,16830,Card,Regular
2026-03-16,Vim Dishwash Gel (750ml),Home Care,52,8580,Cash,Premium
2026-03-17,Vim Dishwash Gel (750ml),Home Care,61,10065,Cash,Premium
2026-03-18,Vim Dishwash Gel (750ml),Home Care,43,7095,UPI,Premium
2026-03-19,Vim Dishwash Gel (750ml),Home Care,59,9735,Cash,New
2026-03-20,Vim Dishwash Gel (750ml),Home Care,62,10230,UPI,New
2026-03-21,Vim Dishwash Gel (750ml),Home Care,91,15015,Card,New
2026-03-22,Vim Dishwash Gel (750ml),Home Care,90,14850,UPI,Premium
2026-03-23,Vim Dishwash Gel (750ml),Home Care,161,26565,UPI,Regular
2026-03-24,Vim Dishwash Gel (750ml),Home Care,151,24915,Cash,Regular
2025-03-25,Bingo Mad Angles (Chill),Snacks,266,5320,Card,New
2025-03-26,Bingo Mad Angles (Chill),Snacks,286,5720,Cash,New
2025-03-27,Bingo Mad Angles (Chill),Snacks,293,5860,Cash,Regular
2025-03-28,Bingo Mad Angles (Chill),Snacks,92,1840,Card,New
2025-03-29,Bingo Mad Angles (Chill),Snacks,155,3100,UPI,New
2025-03-30,Bingo Mad Angles (Chill),Snacks,122,2440,Card,Regular
2025-03-31,Bingo Mad Angles (Chill),Snacks,70,1400,Card,New
2025-04-01,Bingo Mad Angles (Chill),Snacks,108,2160,Card,Premium
2025-04-02,Bingo Mad Angles (Chill),Snacks,82,1640,Card,Premium
2025-04-03,Bingo Mad Angles (Chill),Snacks,58,1160,Card,Regular
2025-04-04,Bingo Mad Angles (Chill),Snacks,88,1760,UPI,Regular
2025-04-05,Bingo Mad Angles (Chill),Snacks,137,2740,Card,Regular
2025-04-06,Bingo Mad Angles (Chill),Snacks,111,2220,Card,Regular
2025-04-07,Bingo Mad Angles (Chill),Snacks,82,1640,Cash,Regular
2025-04-08,Bingo Mad Angles (Chill),Snacks,115,2300,UPI,New
2025-04-09,Bingo Mad Angles (Chill),Snacks,97,1940,UPI,New
2025-04-10,Bingo Mad Angles (Chill),Snacks,124,2480,Cash,Premium
2025-04-11,Bingo Mad Angles (Chill),Snacks,102,2040,Cash,New
2025-04-12,Bingo Mad Angles (Chill),Snacks,136,2720,Cash,Regular
2025-04-13,Bingo Mad Angles (Chill),Snacks,141,2820,UPI,Regular
2025-04-14,Bingo Mad Angles (Chill),Snacks,102,2040,Card,Regular
2025-04-15,Bingo Mad Angles (Chill),Snacks,82,1640,Cash,New
2025-04-16,Bingo Mad Angles (Chill),Snacks,109,2180,UPI,Regular
2025-04-17,Bingo Mad Angles (Chill),Snacks,145,2900,UPI,New
2025-04-18,Bingo Mad Angles (Chill),Snacks,102,2040,Card,Regular
2025-04-19,Bingo Mad Angles (Chill),Snacks,126,2520,Card,Regular
2025-04-20,Bingo Mad Angles (Chill),Snacks,131,2620,Card,Premium
2025-04-21,Bingo Mad Angles (Chill),Snacks,103,2060,Card,Regular
2025-04-22,Bingo Mad Angles (Chill),Snacks,116,2320,Card,New
2025-04-23,Bingo Mad Angles (Chill),Snacks,107,2140,Cash,New
2025-04-24,Bingo Mad Angles (Chill),Snacks,109,2180,Cash,New
2025-04-25,Bingo Mad Angles (Chill),Snacks,139,2780,Cash,New
2025-04-26,Bingo Mad Angles (Chill),Snacks,124,2480,UPI,Premium
2025-04-27,Bingo Mad Angles (Chill),Snacks,147,2940,UPI,Premium
2025-04-28,Bingo Mad Angles (Chill),Snacks,124,2480,Cash,New
2025-04-29,Bingo Mad Angles (Chill),Snacks,88,1760,UPI,Regular
2025-04-30,Bingo Mad Angles (Chill),Snacks,84,1680,Cash,Premium
2025-05-01,Bingo Mad Angles (Chill),Snacks,93,1860,Card,Regular
2025-05-02,Bingo Mad Angles (Chill),Snacks,86,1720,UPI,Regular
2025-05-03,Bingo Mad Angles (Chill),Snacks,134,2680,Card,Premium
2025-05-04,Bingo Mad Angles (Chill),Snacks,140,2800,Cash,New
2025-05-05,Bingo Mad Angles (Chill),Snacks,126,2520,Card,Regular
2025-05-06,Bingo Mad Angles (Chill),Snacks,82,1640,Cash,Premium
2025-05-07,Bingo Mad Angles (Chill),Snacks,87,1740,Card,Premium
2025-05-08,Bingo Mad Angles (Chill),Snacks,107,2140,Card,Regular
2025-05-09,Bingo Mad Angles (Chill),Snacks,115,2300,UPI,New
2025-05-10,Bingo Mad Angles (Chill),Snacks,139,2780,UPI,Regular
2025-05-11,Bingo Mad Angles (Chill),Snacks,139,2780,Cash,Premium
2025-05-12,Bingo Mad Angles (Chill),Snacks,105,2100,Card,Premium
2025-05-13,Bingo Mad Angles (Chill),Snacks,98,1960,Cash,Regular
2025-05-14,Bingo Mad Angles (Chill),Snacks,97,1940,Card,Premium
2025-05-15,Bingo Mad Angles (Chill),Snacks,94,1880,UPI,Premium
2025-05-16,Bingo Mad Angles (Chill),Snacks,113,2260,Cash,New
2025-05-17,Bingo Mad Angles (Chill),Snacks,119,2380,Cash,New
2025-05-18,Bingo Mad Angles (Chill),Snacks,147,2940,UPI,Regular
2025-05-19,Bingo Mad Angles (Chill),Snacks,100,2000,UPI,Premium
2025-05-20,Bingo Mad Angles (Chill),Snacks,118,2360,UPI,New
2025-05-21,Bingo Mad Angles (Chill),Snacks,97,1940,UPI,New
2025-05-22,Bingo Mad Angles (Chill),Snacks,98,1960,UPI,New
2025-05-23,Bingo Mad Angles (Chill),Snacks,106,2120,Card,Premium
2025-05-24,Bingo Mad Angles (Chill),Snacks,100,2000,Card,New
2025-05-25,Bingo Mad Angles (Chill),Snacks,126,2520,Card,Regular
2025-05-26,Bingo Mad Angles (Chill),Snacks,92,1840,Card,Regular
2025-05-27,Bingo Mad Angles (Chill),Snacks,99,1980,Cash,Regular
2025-05-28,Bingo Mad Angles (Chill),Snacks,114,2280,Card,New
2025-05-29,Bingo Mad Angles (Chill),Snacks,102,2040,Cash,Premium
2025-05-30,Bingo Mad Angles (Chill),Snacks,97,1940,UPI,Regular
2025-05-31,Bingo Mad Angles (Chill),Snacks,150,3000,UPI,Regular
2025-06-01,Bingo Mad Angles (Chill),Snacks,148,2960,Card,Premium
2025-06-02,Bingo Mad Angles (Chill),Snacks,82,1640,Cash,Regular
2025-06-03,Bingo Mad Angles (Chill),Snacks,95,1900,UPI,Premium
2025-06-04,Bingo Mad Angles (Chill),Snacks,60,1200,Cash,New
2025-06-05,Bingo Mad Angles (Chill),Snacks,91,1820,Card,New
2025-06-06,Bingo Mad Angles (Chill),Snacks,107,2140,UPI,New
2025-06-07,Bingo Mad Angles (Chill),Snacks,170,3400,Cash,New
2025-06-08,Bingo Mad Angles (Chill),Snacks,159,3180,UPI,Regular
2025-06-09,Bingo Mad Angles (Chill),Snacks,106,2120,Cash,Premium
2025-06-10,Bingo Mad Angles (Chill),Snacks,89,1780,UPI,New
2025-06-11,Bingo Mad Angles (Chill),Snacks,95,1900,Cash,New
2025-06-12,Bingo Mad Angles (Chill),Snacks,107,2140,Card,Regular
2025-06-13,Bingo Mad Angles (Chill),Snacks,83,1660,UPI,New
2025-06-14,Bingo Mad Angles (Chill),Snacks,137,2740,UPI,New
2025-06-15,Bingo Mad Angles (Chill),Snacks,116,2320,UPI,Regular
2025-06-16,Bingo Mad Angles (Chill),Snacks,86,1720,UPI,Premium
2025-06-17,Bingo Mad Angles (Chill),Snacks,114,2280,UPI,Regular
2025-06-18,Bingo Mad Angles (Chill),Snacks,100,2000,UPI,New
2025-06-19,Bingo Mad Angles (Chill),Snacks,84,1680,Cash,Premium
2025-06-20,Bingo Mad Angles (Chill),Snacks,138,2760,Cash,Premium
2025-06-21,Bingo Mad Angles (Chill),Snacks,125,2500,Card,Regular
2025-06-22,Bingo Mad Angles (Chill),Snacks,159,3180,Cash,Regular
2025-06-23,Bingo Mad Angles (Chill),Snacks,109,2180,UPI,New
2025-06-24,Bingo Mad Angles (Chill),Snacks,89,1780,Cash,Regular
2025-06-25,Bingo Mad Angles (Chill),Snacks,101,2020,Card,Regular
2025-06-26,Bingo Mad Angles (Chill),Snacks,90,1800,UPI,Regular
2025-06-27,Bingo Mad Angles (Chill),Snacks,118,2360,Cash,Premium
2025-06-28,Bingo Mad Angles (Chill),Snacks,136,2720,Card,Premium
2025-06-29,Bingo Mad Angles (Chill),Snacks,151,3020,Cash,New
2025-06-30,Bingo Mad Angles (Chill),Snacks,102,2040,Cash,Premium
2025-07-01,Bingo Mad Angles (Chill),Snacks,116,2320,Cash,Regular
2025-07-02,Bingo Mad Angles (Chill),Snacks,106,2120,UPI,Premium
2025-07-03,Bingo Mad Angles (Chill),Snacks,114,2280,Card,New
2025-07-04,Bingo Mad Angles (Chill),Snacks,88,1760,Card,Regular
2025-07-05,Bingo Mad Angles (Chill),Snacks,154,3080,UPI,New
2025-07-06,Bingo Mad Angles (Chill),Snacks,143,2860,Cash,Premium
2025-07-07,Bingo Mad Angles (Chill),Snacks,78,1560,Card,New
2025-07-08,Bingo Mad Angles (Chill),Snacks,95,1900,Cash,Premium
2025-07-09,Bingo Mad Angles (Chill),Snacks,96,1920,Cash,Premium
2025-07-10,Bingo Mad Angles (Chill),Snacks,98,1960,UPI,Regular
2025-07-11,Bingo Mad Angles (Chill),Snacks,107,2140,UPI,Premium
2025-07-12,Bingo Mad Angles (Chill),Snacks,145,2900,Cash,Regular
2025-07-13,Bingo Mad Angles (Chill),Snacks,152,3040,Cash,New
2025-07-14,Bingo Mad Angles (Chill),Snacks,85,1700,Card,Premium
2025-07-15,Bingo Mad Angles (Chill),Snacks,86,1720,Cash,Regular
2025-07-16,Bingo Mad Angles (Chill),Snacks,129,2580,Card,Premium
2025-07-17,Bingo Mad Angles (Chill),Snacks,92,1840,UPI,Regular
2025-07-18,Bingo Mad Angles (Chill),Snacks,114,2280,Card,Regular
2025-07-19,Bingo Mad Angles (Chill),Snacks,138,2760,Cash,Regular
2025-07-20,Bingo Mad Angles (Chill),Snacks,143,2860,Card,Regular
2025-07-21,Bingo Mad Angles (Chill),Snacks,73,1460,Card,Premium
2025-07-22,Bingo Mad Angles (Chill),Snacks,115,2300,Card,New
2025-07-23,Bingo Mad Angles (Chill),Snacks,88,1760,UPI,Premium
2025-07-24,Bingo Mad Angles (Chill),Snacks,127,2540,Card,Regular
2025-07-25,Bingo Mad Angles (Chill),Snacks,101,2020,Card,New
2025-07-26,Bingo Mad Angles (Chill),Snacks,149,2980,UPI,Premium
2025-07-27,Bingo Mad Angles (Chill),Snacks,136,2720,Cash,Regular
2025-07-28,Bingo Mad Angles (Chill),Snacks,131,2620,Cash,New
2025-07-29,Bingo Mad Angles (Chill),Snacks,92,1840,Card,Regular
