date,store_location,category,product_name,sales,price,inventory_status,customer_rating
2026-01-20,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,50,448.8,High Demand,4.8
2026-01-21,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,54,353.38,Restocked,4.3
2026-01-22,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,49,308.16,High Demand,3.7
2026-01-23,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,98,498.67,Restocked,4.4
2026-01-24,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,143,342.71,Restocked,3.6
2026-01-25,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,145,312.38,High Demand,4.6
2026-01-26,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,102,226.65,In Stock,3.7
2026-01-27,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,102,330.72,Restocked,4.8
2026-01-28,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,100,217.23,High Demand,4.0
2026-01-29,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,102,409.05,Restocked,4.9
2026-01-30,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,49,334.36,High Demand,3.6
2026-01-31,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,60,222.51,In Stock,4.0
2026-02-01,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,79,77.52,High Demand,4.3
2026-02-02,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,61,167.39,High Demand,3.9
2026-02-03,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,59,34.07,In Stock,4.2
2026-02-04,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,55,477.39,Restocked,4.4
2026-02-05,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,57,156.5,Restocked,3.5
2026-02-06,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,48,58.76,Restocked,4.4
2026-02-07,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,64,34.91,In Stock,3.5
2026-02-08,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,66,194.59,High Demand,4.0
2026-02-09,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,43,207.77,In Stock,3.6
2026-02-10,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,53,116.22,High Demand,4.3
2026-02-11,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,52,92.71,High Demand,3.5
2026-02-12,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,51,426.6,High Demand,4.8
2026-02-13,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,54,110.44,Restocked,4.0
2026-02-14,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,69,153.91,High Demand,3.5
2026-02-15,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,66,146.4,High Demand,3.8
2026-02-16,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,45,355.89,Restocked,3.9
2026-02-17,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,51,265.89,High Demand,3.6
2026-02-18,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,50,231.18,Restocked,4.8
2026-02-19,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,47,46.66,In Stock,4.4
2026-02-20,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,42,62.29,Restocked,4.5
2026-02-21,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,64,196.72,High Demand,3.8
2026-02-22,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,72,160.53,In Stock,3.5
2026-02-23,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,45,66.42,Restocked,3.6
2026-02-24,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,50,113.72,Restocked,4.8
2026-02-25,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,54,84.44,In Stock,4.2
2026-02-26,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,49,96.82,In Stock,3.8
2026-02-27,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,53,248.62,High Demand,4.8
2026-02-28,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,71,89.09,High Demand,4.5
2026-03-01,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,84,251.35,In Stock,3.8
2026-03-02,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,56,332.93,High Demand,3.9
2026-03-03,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,57,356.07,Restocked,4.3
2026-03-04,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,55,246.03,In Stock,4.7
2026-03-05,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,60,369.18,Restocked,3.7
2026-03-06,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,49,107.8,In Stock,4.9
2026-03-07,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,143,338.25,Restocked,4.9
2026-03-08,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,137,382.76,Restocked,4.4
2026-03-09,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,95,326.9,Restocked,3.9
2026-03-10,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,92,422.68,In Stock,3.8
2026-03-11,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,91,201.4,High Demand,4.6
2026-03-12,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,97,84.77,Restocked,3.9
2026-03-13,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,91,458.42,In Stock,4.0
2026-03-14,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,66,181.28,Restocked,3.9
2026-03-15,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,72,473.23,High Demand,4.2
2026-03-16,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,47,141.77,High Demand,3.6
2026-03-17,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,44,207.89,Restocked,4.9
2026-03-18,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,48,262.98,In Stock,4.4
2026-03-19,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,50,477.15,Restocked,5.0
2026-03-20,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,50,420.7,Restocked,5.0
2026-03-21,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,66,130.02,Restocked,3.8
2026-03-22,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,70,114.82,In Stock,4.5
2026-03-23,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,48,435.32,High Demand,4.1
2026-03-24,Bangalore - Whitefield,Snacks,Kurkure Solid Masti,46,111.18,In Stock,4.6
2025-03-25,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),34,307.34,High Demand,4.4
2025-03-26,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),37,285.16,In Stock,3.9
2025-03-27,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),34,44.92,Restocked,4.0
2025-03-28,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),38,150.35,In Stock,4.6
2025-03-29,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),55,476.67,In Stock,4.6
2025-03-30,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),47,351.31,In Stock,3.7
2025-03-31,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),35,120.28,High Demand,3.9
2025-04-01,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),39,441.35,High Demand,4.9
2025-04-02,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),50,93.11,Restocked,4.3
2025-04-03,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),41,317.04,Restocked,3.9
2025-04-04,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),48,102.39,High Demand,4.0
2025-04-05,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),62,160.39,Restocked,4.5
2025-04-06,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),56,334.75,Restocked,3.7
2025-04-07,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),40,268.63,Restocked,4.7
2025-04-08,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),31,392.02,Restocked,4.7
2025-04-09,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),35,46.25,High Demand,4.7
2025-04-10,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),44,145.69,In Stock,5.0
2025-04-11,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),61,367.27,Restocked,4.0
2025-04-12,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),79,491.38,In Stock,4.5
2025-04-13,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),76,314.26,Restocked,3.6
2025-04-14,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),52,284.18,Restocked,4.5
2025-04-15,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),52,315.44,In Stock,4.9
2025-04-16,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),59,114.8,Restocked,4.1
2025-04-17,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),53,85.52,In Stock,4.3
2025-04-18,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),40,203.95,Restocked,4.6
2025-04-19,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),44,367.5,Restocked,3.9
2025-04-20,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),50,417.36,In Stock,5.0
2025-04-21,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),39,473.66,In Stock,3.7
2025-04-22,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),37,303.83,Restocked,3.6
2025-04-23,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),40,403.73,High Demand,4.6
2025-04-24,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),36,63.99,High Demand,3.8
2025-04-25,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),35,249.03,In Stock,4.1
2025-04-26,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),53,371.17,High Demand,3.9
2025-04-27,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),51,316.74,High Demand,3.8
2025-04-28,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),40,440.66,In Stock,4.4
2025-04-29,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),35,464.49,In Stock,3.7
2025-04-30,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),36,59.49,High Demand,3.8
2025-05-01,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),44,353.87,High Demand,4.5
2025-05-02,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),40,168.07,In Stock,4.0
2025-05-03,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),64,391.84,In Stock,3.7
2025-05-04,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),59,326.67,Restocked,4.5
2025-05-05,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),39,21.85,In Stock,3.8
2025-05-06,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),34,181.79,In Stock,4.7
2025-05-07,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),45,290.15,High Demand,4.4
2025-05-08,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),34,466.61,High Demand,4.8
2025-05-09,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),44,359.84,Restocked,4.1
2025-05-10,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),51,37.48,High Demand,3.9
2025-05-11,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),49,401.63,In Stock,4.4
2025-05-12,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),43,459.72,In Stock,3.6
2025-05-13,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),36,414.32,Restocked,4.9
2025-05-14,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),39,93.05,In Stock,3.7
2025-05-15,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),41,475.01,In Stock,4.4
2025-05-16,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),38,389.08,In Stock,3.9
2025-05-17,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),51,448.34,Restocked,4.9
2025-05-18,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),56,206.68,High Demand,3.9
2025-05-19,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),41,272.96,In Stock,4.3
2025-05-20,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),35,231.69,Restocked,4.7
2025-05-21,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),35,164.57,Restocked,4.0
2025-05-22,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),33,116.44,In Stock,4.0
2025-05-23,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),36,195.23,Restocked,5.0
2025-05-24,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),51,324.0,High Demand,4.9
2025-05-25,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),61,450.82,High Demand,4.1
2025-05-26,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),39,78.44,In Stock,5.0
2025-05-27,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),36,153.13,Restocked,3.6
2025-05-28,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),39,30.59,In Stock,4.0
2025-05-29,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),36,431.85,In Stock,4.1
2025-05-30,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),39,33.47,Restocked,4.1
2025-05-31,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),53,391.95,Restocked,4.6
2025-06-01,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),72,348.23,Restocked,4.7
2025-06-02,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),44,490.43,In Stock,4.0
2025-06-03,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),53,148.33,Restocked,5.0
2025-06-04,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),49,83.47,Restocked,3.5
2025-06-05,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),50,102.98,Restocked,3.8
2025-06-06,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),32,278.51,High Demand,4.6
2025-06-07,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),53,374.79,In Stock,3.6
2025-06-08,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),47,458.35,High Demand,4.3
2025-06-09,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),40,464.32,High Demand,4.8
2025-06-10,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),37,170.07,Restocked,4.6
2025-06-11,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),36,178.2,High Demand,4.5
2025-06-12,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),40,332.4,Restocked,4.0
2025-06-13,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),39,449.43,High Demand,4.0
2025-06-14,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),59,284.04,In Stock,4.6
2025-06-15,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),53,58.36,High Demand,3.7
2025-06-16,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),38,358.32,In Stock,4.4
2025-06-17,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),38,383.02,Restocked,4.1
2025-06-18,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),39,434.06,In Stock,4.1
2025-06-19,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),32,80.54,In Stock,3.5
2025-06-20,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),36,342.61,Restocked,4.3
2025-06-21,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),57,163.96,Restocked,3.5
2025-06-22,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),58,118.0,High Demand,4.3
2025-06-23,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),37,185.12,Restocked,4.6
2025-06-24,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),45,200.24,Restocked,4.7
2025-06-25,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),37,393.23,Restocked,3.8
2025-06-26,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),36,123.58,Restocked,4.8
2025-06-27,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),36,63.36,In Stock,3.5
2025-06-28,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),58,175.44,In Stock,4.6
2025-06-29,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),48,434.0,In Stock,4.0
2025-06-30,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),38,177.66,Restocked,3.7
2025-07-01,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),45,122.69,In Stock,4.7
2025-07-02,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),48,372.61,High Demand,4.7
2025-07-03,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),46,119.28,Restocked,4.5
2025-07-04,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),50,389.55,Restocked,4.0
2025-07-05,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),67,285.87,High Demand,4.8
2025-07-06,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),55,126.84,In Stock,4.6
2025-07-07,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),37,236.66,In Stock,3.8
2025-07-08,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),35,31.32,High Demand,4.5
2025-07-09,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),33,120.98,In Stock,4.7
2025-07-10,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),41,280.54,In Stock,4.7
2025-07-11,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),38,275.07,In Stock,4.5
2025-07-12,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),56,179.45,High Demand,4.4
2025-07-13,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),61,234.08,High Demand,4.7
2025-07-14,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),40,296.18,High Demand,3.5
2025-07-15,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),43,318.43,High Demand,4.5
2025-07-16,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),42,317.12,Restocked,4.2
2025-07-17,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),39,38.93,Restocked,4.7
2025-07-18,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),37,319.44,In Stock,4.4
2025-07-19,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),57,117.84,Restocked,4.4
2025-07-20,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),64,496.03,High Demand,3.6
2025-07-21,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),44,64.84,High Demand,4.9
2025-07-22,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),40,351.62,In Stock,4.2
2025-07-23,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),36,416.61,In Stock,4.2
2025-07-24,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),38,243.9,Restocked,3.9
2025-07-25,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),45,360.76,High Demand,4.2
2025-07-26,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),58,371.7,Restocked,4.2
2025-07-27,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),57,459.84,High Demand,4.1
2025-07-28,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),37,34.03,High Demand,3.5
2025-07-29,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),37,108.57,High Demand,4.6
2025-07-30,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),41,225.82,High Demand,4.4
2025-07-31,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),39,138.75,In Stock,4.8
2025-08-01,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),48,323.7,In Stock,3.9
2025-08-02,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),69,455.85,Restocked,3.9
2025-08-03,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),69,41.9,High Demand,3.8
2025-08-04,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),53,140.48,Restocked,3.5
2025-08-05,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),52,270.32,In Stock,4.0
2025-08-06,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),43,155.18,High Demand,4.2
2025-08-07,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),32,295.28,Restocked,4.2
2025-08-08,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),34,55.86,In Stock,3.6
2025-08-09,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),54,315.37,Restocked,4.1
2025-08-10,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),55,354.14,In Stock,4.8
2025-08-11,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),37,279.53,Restocked,4.1
2025-08-12,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),99,276.09,Restocked,4.0
2025-08-13,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),102,207.8,High Demand,4.5
2025-08-14,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),101,462.82,High Demand,3.9
2025-08-15,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),102,101.87,In Stock,4.2
2025-08-16,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),141,464.43,Restocked,4.6
2025-08-17,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),139,462.68,Restocked,4.7
2025-08-18,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),106,412.37,Restocked,3.8
2025-08-19,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),42,397.43,In Stock,3.9
2025-08-20,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),38,422.68,Restocked,4.6
2025-08-21,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),39,388.52,High Demand,3.8
2025-08-22,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),37,417.1,In Stock,3.9
2025-08-23,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),56,305.18,High Demand,4.3
2025-08-24,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),60,242.7,In Stock,4.2
2025-08-25,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),37,249.95,In Stock,3.8
2025-08-26,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),42,382.21,High Demand,4.8
2025-08-27,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),41,129.55,High Demand,3.9
2025-08-28,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),46,135.15,High Demand,4.2
2025-08-29,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),41,283.61,In Stock,4.0
2025-08-30,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),56,326.42,In Stock,4.1
2025-08-31,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),51,201.71,High Demand,4.4
2025-09-01,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),53,292.27,In Stock,4.6
2025-09-02,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),49,481.15,In Stock,4.9
2025-09-03,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),56,69.29,In Stock,4.7
2025-09-04,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),46,319.32,High Demand,4.1
2025-09-05,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),49,403.09,Restocked,3.7
2025-09-06,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),59,346.9,Restocked,4.8
2025-09-07,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),53,64.3,In Stock,4.9
2025-09-08,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),41,445.54,Restocked,4.7
2025-09-09,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),40,31.36,In Stock,4.0
2025-09-10,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),41,47.84,In Stock,4.1
2025-09-11,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),45,28.79,High Demand,3.5
2025-09-12,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),46,57.94,In Stock,4.1
2025-09-13,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),59,293.85,In Stock,4.5
2025-09-14,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),63,256.75,Restocked,3.7
2025-09-15,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),38,30.99,In Stock,4.8
2025-09-16,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),38,197.07,High Demand,4.4
2025-09-17,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),39,312.49,Restocked,4.4
2025-09-18,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),35,270.79,Restocked,4.8
2025-09-19,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),45,224.25,Restocked,3.9
2025-09-20,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),63,148.86,High Demand,3.9
2025-09-21,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),59,309.29,Restocked,3.5
2025-09-22,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),43,107.9,In Stock,4.9
2025-09-23,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),42,280.88,Restocked,4.9
2025-09-24,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),42,446.64,High Demand,3.7
2025-09-25,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),47,406.4,Restocked,4.8
2025-09-26,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),40,151.7,Restocked,4.8
2025-09-27,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),63,63.52,Restocked,4.0
2025-09-28,Bangalore - Whitefield,Snacks,Parle-G (Family Pack),59,259.42,Restocked,3.8
